"Run","Plate","Type","Row","Col","Size","Circularity","Brightness","Redness","Avg..Red","Avg..Blue","Avg..Green","Multi","Gene"
1,16,"None","A",1,352,0.9602,252.5407197,0.6,253,254,249,,
1,16,"None","A",2,296,0.9561,251.731982,0.4,252,253,249,,
1,16,"None","A",3,291,0.9691,252.6918671,0.3,253,254,250,,
1,16,"None","A",4,269,0.9517,251.8798017,0.7,253,252,249,,
1,16,"None","A",5,297,0.9226,249.3580247,0.3,250,250,247,,
1,16,"None","A",6,290,0.9414,252.7793103,0.3,253,253,250,,
1,16,"None","A",7,289,0.9689,252.8408304,0.2,253,253,250,,
1,16,"None","A",8,213,0.9343,252.799687,0.2,253,253,250,,
1,16,"None","A",9,288,0.9444,251.994213,0.3,252,252,250,,
1,16,"None","A",10,249,0.9076,251.9892905,0.2,252,252,250,,
1,16,"None","A",11,291,0.9828,253.0687285,0.4,253,253,251,,
1,16,"None","A",12,288,0.9444,252.9594907,0.2,253,253,251,,
1,16,"None","A",13,289,0.9377,252.8892734,0.2,253,254,250,,
1,16,"None","A",14,289,0.9827,251.9400231,0.4,252,252,250,,
1,16,"None","A",15,302,0.9669,251.8730684,0.3,252,253,249,,
1,16,"None","A",16,288,0.9444,251.1782407,0.3,252,252,249,,
1,16,"None","A",17,287,0.9408,251.9198606,0.4,252,253,249,,
1,16,"None","A",18,295,0.9627,251.859887,0.6,253,253,249,,
1,16,"None","A",19,314,0.914,251.8078556,1.1,253,252,249,,
1,16,"None","A",20,334,0.9731,250.9540918,0.7,252,252,248,,
1,16,"None","A",21,254,0.9528,248.0616798,1,250,250,244,,
1,16,"None","A",22,262,0.9542,245.3104326,1,247,247,241,,
1,16,"None","A",23,330,0.9424,246.6686869,1.2,248,248,242,,
1,16,"None","A",24,376,0.9681,244.9485816,1.1,246,246,241,,
1,16,"None","B",1,297,0.9057,249.9124579,0.5,251,251,247,,
1,16,"None","B",2,258,0.9225,250.3346253,0.3,251,252,247,,
1,16,"None","B",3,244,0.9262,252.545082,0.2,253,253,250,,
1,16,"None","B",4,220,0.9045,252.6712121,0.3,253,254,250,,
1,16,"None","B",5,239,0.9247,252.5132497,0.3,253,253,250,,
1,16,"None","B",6,234,0.9487,251.6367521,0.3,252,252,249,,
1,16,"None","B",7,159,0.9434,252.4800839,0.4,253,253,249,,
1,16,"None","B",8,163,0.9448,247.8548057,0.3,248,249,245,,
1,16,"None","B",9,213,0.9014,251.3943662,0.2,252,252,249,,
1,16,"None","B",10,210,0.9429,252.6746032,0.2,253,253,250,,
1,16,"None","B",11,218,0.9725,251.4938838,0.3,252,252,249,,
1,16,"None","B",12,231,0.9437,250.3448773,0.2,251,251,248,,
1,16,"None","B",13,226,0.9292,248.0870206,0.3,249,249,245,,
1,16,"None","B",14,219,0.9498,250.5098935,0.2,251,251,248,,
1,16,"None","B",15,232,0.9483,252.7557471,0.3,253,253,250,,
1,16,"None","B",16,233,0.9657,251.3705293,0.3,252,252,248,,
1,16,"None","B",17,236,0.9534,247.2118644,0.4,248,248,244,,
1,16,"None","B",18,252,0.9325,248.4021164,0.4,249,249,245,,
1,16,"None","B",19,241,0.9212,249.3153527,1.2,251,250,246,,
1,16,"None","B",20,237,0.9367,249.2011252,1.4,251,250,246,,
1,16,"None","B",21,186,0.9247,248.0340502,1.1,249,249,244,,
1,16,"None","B",22,216,0.9352,246.2685185,1.1,248,248,242,,
1,16,"None","B",23,273,0.9487,248.1526252,1.3,250,250,243,,
1,16,"None","B",24,337,0.9436,239.7161227,1.2,241,241,235,,
1,16,"None","C",1,317,0.959,247.5615142,0.4,248,249,244,,
1,16,"None","C",2,121,0.9504,249.7768595,0.1,250,251,246,,
1,16,"None","C",3,126,0.9365,251.9470899,0.3,253,253,248,,
1,16,"None","C",4,143,0.9301,250.1678322,0.4,251,252,246,,
1,16,"None","C",5,143,0.9021,248.8414918,0.4,250,250,245,,
1,16,"None","C",6,142,0.9507,250.7065728,0.6,251,252,248,,
1,16,"None","C",7,211,0.9668,251.6319115,-0.1,252,252,249,,
1,16,"None","C",8,194,0.9485,248.7268041,0.4,249,249,246,,
1,16,"None","C",9,195,0.9077,251.3965812,0.1,252,252,249,,
1,16,"None","C",10,167,0.988,252.8323353,0.3,253,253,250,,
1,16,"None","C",11,165,0.9636,249.4505051,0.2,250,251,246,,
1,16,"None","C",12,161,0.9503,252.484472,0.2,253,254,249,,
1,16,"None","C",13,100,0.87,251.9633333,-0.1,252,253,249,,
