"Run","Plate","Type","Row","Col","Size","Circularity","Brightness","Redness","Avg..Red","Avg..Blue","Avg..Green","Multi","Gene"
1,35,"None","A",1,523,0.9579,201.8846399,0,201,201,201,2,
1,35,"None","A",2,98,0.9184,210.6870748,1.1,211,211,209,8,
1,35,"None","A",3,92,0.8478,207.807971,0.9,208,208,206,9,
1,35,"None","A",4,512,0.9844,190.4264323,-0.7,190,191,189,5,
1,35,"None","A",5,4,0.75,203.25,-1.8,202,204,203,2,
1,35,"None","A",6,10,0.6,205.0333333,-0.5,204,205,204,3,
1,35,"None","A",7,0,0,0,0,0,0,0,,
1,35,"None","A",8,0,0,0,0,0,0,0,,
1,35,"None","A",9,0,0,0,0,0,0,0,,
1,35,"None","A",10,0,0,0,0,0,0,0,,
1,35,"None","A",11,0,0,0,0,0,0,0,,
1,35,"None","A",12,0,0,0,0,0,0,0,,
1,35,"None","A",13,0,0,0,0,0,0,0,,
1,35,"None","A",14,0,0,0,0,0,0,0,,
1,35,"None","A",15,0,0,0,0,0,0,0,,
1,35,"None","A",16,0,0,0,0,0,0,0,,
1,35,"None","A",17,15,0.6667,190.8,0.8,192,191,188,4,
1,35,"None","A",18,8,0.625,205.125,1.2,206,206,202,4,
1,35,"None","A",19,4,0.5,205.3333333,4.3,209,205,201,2,
1,35,"None","A",20,489,0.9427,204.1199727,1.4,205,204,201,,
1,35,"None","A",21,72,0.875,175.6296296,-0.8,175,176,175,2,
1,35,"None","A",22,229,0.8777,200.6928675,2.7,203,201,197,4,
1,35,"None","A",23,81,0.8395,207.6831276,5,212,208,202,5,
1,35,"None","A",24,449,0.9243,196.5575353,2.1,199,197,192,2,
1,35,"None","B",1,21,0.7619,212.9206349,-0.1,213,214,210,7,
1,35,"None","B",2,18,0.8333,210.7777778,-1.8,209,211,210,2,
1,35,"None","B",3,27,0.6667,203.9135802,-0.1,203,203,204,9,
1,35,"None","B",4,60,0.8833,176.8777778,-0.1,176,176,177,7,
1,35,"None","B",5,0,0,0,0,0,0,0,,
1,35,"None","B",6,3528,0.9935,199.0781368,-1.4,198,199,199,,
1,35,"None","B",7,0,0,0,0,0,0,0,,
1,35,"None","B",8,0,0,0,0,0,0,0,,
1,35,"None","B",9,0,0,0,0,0,0,0,,
1,35,"None","B",10,0,0,0,0,0,0,0,,
1,35,"None","B",11,0,0,0,0,0,0,0,,
1,35,"None","B",12,0,0,0,0,0,0,0,,
1,35,"None","B",13,0,0,0,0,0,0,0,,
1,35,"None","B",14,0,0,0,0,0,0,0,,
1,35,"None","B",15,0,0,0,0,0,0,0,,
1,35,"None","B",16,0,0,0,0,0,0,0,,
1,35,"None","B",17,0,0,0,0,0,0,0,,
1,35,"None","B",18,0,0,0,0,0,0,0,,
1,35,"None","B",19,3401,0.9794,198.5195531,-0.1,198,199,197,,
1,35,"None","B",20,348,0.931,182.5086207,0,182,183,181,,
1,35,"None","B",21,114,0.886,160.0760234,0.6,160,160,159,9,
1,35,"None","B",22,19,0.7895,193.4210526,-1,193,194,193,13,
1,35,"None","B",23,15,0.6,205.4666667,-0.1,206,207,202,2,
1,35,"None","B",24,63,0.9048,158.3333333,1.3,159,159,156,6,
1,35,"None","C",1,108,0.9074,245.0308642,0,246,247,241,,
1,35,"None","C",2,15,0.7333,213.7333333,-1.5,213,215,212,,
1,35,"None","C",3,114,0.9035,244.1315789,0.1,244,245,242,2,
1,35,"None","C",4,43,0.8837,142.0232558,-1.3,141,142,142,16,
1,35,"None","C",5,103,0.835,162.0194175,-1.5,161,162,162,8,
1,35,"None","C",6,0,0,0,0,0,0,0,,
1,35,"None","C",7,0,0,0,0,0,0,0,,
1,35,"None","C",8,0,0,0,0,0,0,0,,
1,35,"None","C",9,0,0,0,0,0,0,0,,
1,35,"None","C",10,0,0,0,0,0,0,0,,
1,35,"None","C",11,0,0,0,0,0,0,0,,
1,35,"None","C",12,0,0,0,0,0,0,0,,
1,35,"None","C",13,0,0,0,0,0,0,0,,
1,35,"None","C",14,0,0,0,0,0,0,0,,
1,35,"None","C",15,0,0,0,0,0,0,0,,
1,35,"None","C",16,0,0,0,0,0,0,0,,
1,35,"None","C",17,0,0,0,0,0,0,0,,
1,35,"None","C",18,0,0,0,0,0,0,0,,
1,35,"None","C",19,0,0,0,0,0,0,0,,
1,35,"None","C",20,86,0.9535,158.5465116,0.1,159,159,156,11,
1,35,"None","C",21,57,0.8772,153.9824561,0.1,154,154,153,11,
1,35,"None","C",22,46,0.8478,242.9637681,0.3,244,245,239,4,
1,35,"None","C",23,5,0.6,204.5333333,0.3,205,205,203,,
1,35,"None","C",24,0,0,0,0,0,0,0,,
1,35,"None","D",1,18,0.8333,209,-1.8,208,210,209,2,
1,35,"None","D",2,13,0.7692,211.0769231,-1.8,210,212,211,,
1,35,"None","D",3,20,0.8,208.65,-1.5,207,208,209,,
1,35,"None","D",4,23,0.7826,209.1014493,-3.8,206,210,209,3,
1,35,"None","D",5,29,0.7931,119.1034483,-1.1,118,119,119,12,
1,35,"None","D",6,117,0.9402,187.7891738,-1.7,186,188,187,3,
1,35,"None","D",7,0,0,0,0,0,0,0,,
1,35,"None","D",8,0,0,0,0,0,0,0,,
1,35,"None","D",9,0,0,0,0,0,0,0,,
1,35,"None","D",10,0,0,0,0,0,0,0,,
1,35,"None","D",11,0,0,0,0,0,0,0,,
1,35,"None","D",12,0,0,0,0,0,0,0,,
1,35,"None","D",13,0,0,0,0,0,0,0,,
1,35,"None","D",14,0,0,0,0,0,0,0,,
1,35,"None","D",15,0,0,0,0,0,0,0,,
1,35,"None","D",16,0,0,0,0,0,0,0,,
1,35,"None","D",17,247,0.919,147.5020243,-2.1,146,148,147,,
1,35,"None","D",18,0,0,0,0,0,0,0,,
