"Run","Plate","Type","Row","Col","Size","Circularity","Brightness","Redness","Avg..Red","Avg..Blue","Avg..Green","Multi","Gene"
1,15,"None","A",1,0,0,0,0,0,0,0,,
1,15,"None","A",2,0,0,0,0,0,0,0,,
1,15,"None","A",3,0,0,0,0,0,0,0,,
1,15,"None","A",4,0,0,0,0,0,0,0,,
1,15,"None","A",5,0,0,0,0,0,0,0,,
1,15,"None","A",6,0,0,0,0,0,0,0,,
1,15,"None","A",7,0,0,0,0,0,0,0,,
1,15,"None","A",8,0,0,0,0,0,0,0,,
1,15,"None","A",9,0,0,0,0,0,0,0,,
1,15,"None","A",10,0,0,0,0,0,0,0,,
1,15,"None","A",11,0,0,0,0,0,0,0,,
1,15,"None","A",12,0,0,0,0,0,0,0,,
1,15,"None","A",13,0,0,0,0,0,0,0,,
1,15,"None","A",14,0,0,0,0,0,0,0,,
1,15,"None","A",15,0,0,0,0,0,0,0,,
1,15,"None","A",16,0,0,0,0,0,0,0,,
1,15,"None","A",17,0,0,0,0,0,0,0,,
1,15,"None","A",18,0,0,0,0,0,0,0,,
1,15,"None","A",19,117,0.8974,251.974359,1.2,253,253,248,,
1,15,"None","A",20,186,0.9194,250.3673835,1.3,252,251,246,,
1,15,"None","A",21,0,0,0,0,0,0,0,,
1,15,"None","A",22,0,0,0,0,0,0,0,,
1,15,"None","A",23,0,0,0,0,0,0,0,,
1,15,"None","A",24,0,0,0,0,0,0,0,,
1,15,"None","B",1,0,0,0,0,0,0,0,,
1,15,"None","B",2,0,0,0,0,0,0,0,,
1,15,"None","B",3,0,0,0,0,0,0,0,,
1,15,"None","B",4,0,0,0,0,0,0,0,,
1,15,"None","B",5,0,0,0,0,0,0,0,,
1,15,"None","B",6,0,0,0,0,0,0,0,,
1,15,"None","B",7,0,0,0,0,0,0,0,,
1,15,"None","B",8,50,0.82,251.7733333,0.2,252,253,249,,
1,15,"None","B",9,0,0,0,0,0,0,0,,
1,15,"None","B",10,0,0,0,0,0,0,0,,
1,15,"None","B",11,0,0,0,0,0,0,0,,
1,15,"None","B",12,0,0,0,0,0,0,0,,
1,15,"None","B",13,0,0,0,0,0,0,0,,
1,15,"None","B",14,0,0,0,0,0,0,0,,
1,15,"None","B",15,0,0,0,0,0,0,0,,
1,15,"None","B",16,0,0,0,0,0,0,0,,
1,15,"None","B",17,0,0,0,0,0,0,0,,
1,15,"None","B",18,0,0,0,0,0,0,0,,
1,15,"None","B",19,38,0.7632,249.8684211,0.6,252,252,244,,
1,15,"None","B",20,145,0.9034,251.3149425,1.7,253,252,247,,
1,15,"None","B",21,0,0,0,0,0,0,0,,
1,15,"None","B",22,0,0,0,0,0,0,0,,
1,15,"None","B",23,0,0,0,0,0,0,0,,
1,15,"None","B",24,0,0,0,0,0,0,0,,
1,15,"None","C",1,0,0,0,0,0,0,0,,
1,15,"None","C",2,0,0,0,0,0,0,0,,
1,15,"None","C",3,0,0,0,0,0,0,0,,
1,15,"None","C",4,0,0,0,0,0,0,0,,
1,15,"None","C",5,0,0,0,0,0,0,0,,
1,15,"None","C",6,0,0,0,0,0,0,0,,
1,15,"None","C",7,0,0,0,0,0,0,0,,
1,15,"None","C",8,0,0,0,0,0,0,0,,
1,15,"None","C",9,0,0,0,0,0,0,0,,
1,15,"None","C",10,0,0,0,0,0,0,0,,
1,15,"None","C",11,0,0,0,0,0,0,0,,
1,15,"None","C",12,0,0,0,0,0,0,0,,
1,15,"None","C",13,0,0,0,0,0,0,0,,
1,15,"None","C",14,0,0,0,0,0,0,0,,
1,15,"None","C",15,0,0,0,0,0,0,0,,
1,15,"None","C",16,0,0,0,0,0,0,0,,
1,15,"None","C",17,0,0,0,0,0,0,0,,
1,15,"None","C",18,0,0,0,0,0,0,0,,
1,15,"None","C",19,0,0,0,0,0,0,0,,
1,15,"None","C",20,0,0,0,0,0,0,0,,
1,15,"None","C",21,0,0,0,0,0,0,0,,
1,15,"None","C",22,0,0,0,0,0,0,0,,
1,15,"None","C",23,0,0,0,0,0,0,0,,
1,15,"None","C",24,0,0,0,0,0,0,0,,
1,15,"None","D",1,0,0,0,0,0,0,0,,
1,15,"None","D",2,0,0,0,0,0,0,0,,
1,15,"None","D",3,0,0,0,0,0,0,0,,
1,15,"None","D",4,0,0,0,0,0,0,0,,
1,15,"None","D",5,0,0,0,0,0,0,0,,
1,15,"None","D",6,0,0,0,0,0,0,0,,
1,15,"None","D",7,0,0,0,0,0,0,0,,
1,15,"None","D",8,0,0,0,0,0,0,0,,
1,15,"None","D",9,0,0,0,0,0,0,0,,
1,15,"None","D",10,0,0,0,0,0,0,0,,
1,15,"None","D",11,0,0,0,0,0,0,0,,
1,15,"None","D",12,0,0,0,0,0,0,0,,
1,15,"None","D",13,0,0,0,0,0,0,0,,
1,15,"None","D",14,0,0,0,0,0,0,0,,
1,15,"None","D",15,0,0,0,0,0,0,0,,
1,15,"None","D",16,0,0,0,0,0,0,0,,
1,15,"None","D",17,0,0,0,0,0,0,0,,
1,15,"None","D",18,0,0,0,0,0,0,0,,
1,15,"None","D",19,0,0,0,0,0,0,0,,
1,15,"None","D",20,0,0,0,0,0,0,0,,
1,15,"None","D",21,0,0,0,0,0,0,0,,
1,15,"None","D",22,0,0,0,0,0,0,0,,
1,15,"None","D",23,0,0,0,0,0,0,0,,
1,15,"None","D",24,0,0,0,0,0,0,0,,
1,15,"None","E",1,0,0,0,0,0,0,0,,
1,15,"None","E",2,0,0,0,0,0,0,0,,
1,15,"None","E",3,0,0,0,0,0,0,0,,
1,15,"None","E",4,0,0,0,0,0,0,0,,
1,15,"None","E",5,0,0,0,0,0,0,0,,
1,15,"None","E",6,0,0,0,0,0,0,0,,
1,15,"None","E",7,0,0,0,0,0,0,0,,
1,15,"None","E",8,0,0,0,0,0,0,0,,
1,15,"None","E",9,0,0,0,0,0,0,0,,
1,15,"None","E",10,0,0,0,0,0,0,0,,
1,15,"None","E",11,0,0,0,0,0,0,0,,
1,15,"None","E",12,0,0,0,0,0,0,0,,
1,15,"None","E",13,0,0,0,0,0,0,0,,
