"Run","Plate","Type","Row","Col","Size","Circularity","Brightness","Redness","Avg..Red","Avg..Blue","Avg..Green","Multi","Gene"
1,57,"None","A",1,0,0,0,0,0,0,0,,
1,57,"None","A",2,0,0,0,0,0,0,0,,
1,57,"None","A",3,6,0.6667,233.0555556,-8.4,226,233,239,,
1,57,"None","A",4,8,0.875,239.5,-5,235,240,243,,
1,57,"None","A",5,0,0,0,0,0,0,0,,
1,57,"None","A",6,0,0,0,0,0,0,0,,
1,57,"None","A",7,0,0,0,0,0,0,0,,
1,57,"None","A",8,0,0,0,0,0,0,0,,
1,57,"None","A",9,0,0,0,0,0,0,0,,
1,57,"None","A",10,0,0,0,0,0,0,0,,
1,57,"None","A",11,4,0.75,226.3333333,0.3,227,227,225,4,
1,57,"None","A",12,0,0,0,0,0,0,0,,
1,57,"None","A",13,0,0,0,0,0,0,0,,
1,57,"None","A",14,0,0,0,0,0,0,0,,
1,57,"None","A",15,0,0,0,0,0,0,0,,
1,57,"None","A",16,0,0,0,0,0,0,0,,
1,57,"None","A",17,0,0,0,0,0,0,0,,
1,57,"None","A",18,0,0,0,0,0,0,0,,
1,57,"None","A",19,459,0.9455,250.4945534,1,252,253,245,,
1,57,"None","A",20,0,0,0,0,0,0,0,,
1,57,"None","A",21,0,0,0,0,0,0,0,,
1,57,"None","A",22,0,0,0,0,0,0,0,,
1,57,"None","A",23,0,0,0,0,0,0,0,,
1,57,"None","A",24,0,0,0,0,0,0,0,,
1,57,"None","B",1,0,0,0,0,0,0,0,,
1,57,"None","B",2,3,0.3333,230.1111111,-8.7,224,233,233,,
1,57,"None","B",3,251,0.9004,251.1593625,0.3,252,252,248,,
1,57,"None","B",4,73,0.8493,247.9543379,-1.1,248,249,245,,
1,57,"None","B",5,0,0,0,0,0,0,0,,
1,57,"None","B",6,0,0,0,0,0,0,0,,
1,57,"None","B",7,0,0,0,0,0,0,0,,
1,57,"None","B",8,0,0,0,0,0,0,0,,
1,57,"None","B",9,5,0.6,231.0666667,-4.5,227,231,234,,
1,57,"None","B",10,3,0.3333,234.1111111,-3.2,231,234,236,,
1,57,"None","B",11,0,0,0,0,0,0,0,,
1,57,"None","B",12,0,0,0,0,0,0,0,,
1,57,"None","B",13,0,0,0,0,0,0,0,,
1,57,"None","B",14,0,0,0,0,0,0,0,,
1,57,"None","B",15,0,0,0,0,0,0,0,,
1,57,"None","B",16,0,0,0,0,0,0,0,,
1,57,"None","B",17,0,0,0,0,0,0,0,,
1,57,"None","B",18,0,0,0,0,0,0,0,,
1,57,"None","B",19,0,0,0,0,0,0,0,,
1,57,"None","B",20,0,0,0,0,0,0,0,,
1,57,"None","B",21,0,0,0,0,0,0,0,,
1,57,"None","B",22,0,0,0,0,0,0,0,,
1,57,"None","B",23,0,0,0,0,0,0,0,,
1,57,"None","B",24,0,0,0,0,0,0,0,,
1,57,"None","C",1,0,0,0,0,0,0,0,,
1,57,"None","C",2,0,0,0,0,0,0,0,,
