"Run","Plate","Type","Row","Col","Size","Circularity","Brightness","Redness","Avg..Red","Avg..Blue","Avg..Green","Multi","Gene"
1,58,"None","A",1,363,0.9559,252.9669421,0.2,253,253,251,,
1,58,"None","A",2,307,0.9316,251.3137894,0.2,252,252,249,,
1,58,"None","A",3,278,0.9317,252.9340528,0.4,253,253,251,,
1,58,"None","A",4,255,0.949,252.0339869,0.3,252,252,250,,
1,58,"None","A",5,301,0.9369,252.9944629,0.1,253,253,251,,
1,58,"None","A",6,300,0.9667,251.3511111,0.2,251,252,250,,
1,58,"None","A",7,284,0.9789,250.3955399,0,250,251,248,,
1,58,"None","A",8,293,0.9352,253.1558589,0.1,253,254,251,,
1,58,"None","A",9,301,0.9502,251.4230343,0.2,252,252,249,,
1,58,"None","A",10,302,0.9437,251.4801325,0.3,252,252,250,,
1,58,"None","A",11,295,0.9424,253.1514124,0.2,253,253,251,,
1,58,"None","A",12,291,0.9416,253.0446735,0.2,253,254,251,,
1,58,"None","A",13,286,0.9406,253.0757576,0.1,253,253,251,,
1,58,"None","A",14,285,0.9439,253.122807,0.2,253,253,251,,
1,58,"None","A",15,302,0.9238,251.406181,0.2,252,252,249,,
1,58,"None","A",16,289,0.9758,252.2249135,0.4,253,253,250,,
1,58,"None","A",17,294,0.9422,252.0941043,0.3,252,253,250,,
1,58,"None","A",18,306,0.9314,249.6002179,0.3,250,250,247,,
1,58,"None","A",19,294,0.9286,251.021542,0.4,252,252,248,,
1,58,"None","A",20,299,0.9298,250.1973244,0.5,251,251,247,,
1,58,"None","A",21,299,0.9666,251.0245262,0.5,252,252,248,,
1,58,"None","A",22,312,0.9455,249.275641,0.4,250,250,246,,
1,58,"None","A",23,328,0.9421,245.5406504,0.5,246,247,242,,
1,58,"None","A",24,392,0.9311,243.3843537,0.5,244,245,240,,
1,58,"None","B",1,317,0.9274,252.7581493,0.3,253,253,250,,
1,58,"None","B",2,249,0.9317,251.7161981,0.2,252,252,249,,
1,58,"None","B",3,233,0.9356,250.7424893,0.4,251,251,248,,
1,58,"None","B",4,207,0.9324,252.7745572,0.4,253,253,250,,
1,58,"None","B",5,233,0.927,251.7238913,-0.1,252,252,250,,
1,58,"None","B",6,230,0.9522,251.8971014,0.5,252,252,250,,
1,58,"None","B",7,218,0.922,251.7186544,0,252,252,249,,
1,58,"None","B",8,219,0.9315,250.4063927,0.3,251,251,248,,
1,58,"None","B",9,223,0.9283,249.7369208,0.1,250,250,248,,
1,58,"None","B",10,222,0.9189,253.1576577,0.4,253,253,251,,
1,58,"None","B",11,211,0.9526,250.5560821,0,251,251,248,,
1,58,"None","B",12,219,0.9543,249.4018265,0,249,250,247,,
1,58,"None","B",13,217,0.9631,250.4470046,0.5,251,251,248,,
1,58,"None","B",14,216,0.9491,250.5509259,0.1,251,251,248,,
1,58,"None","B",15,239,0.9372,250.8270572,0.5,251,251,249,,
1,58,"None","B",16,197,0.9239,250.319797,0.1,250,251,248,,
1,58,"None","B",17,228,0.9474,243.8099415,0.3,244,245,241,,
1,58,"None","B",18,234,0.9188,246.2279202,0.3,247,247,243,,
1,58,"None","B",19,225,0.8978,251.5585185,0.4,252,252,249,,
1,58,"None","B",20,234,0.9701,248.1609687,0.5,249,249,245,,
1,58,"None","B",21,235,0.966,245.8737589,0.7,247,247,243,,
1,58,"None","B",22,248,0.9355,244.2419355,0.8,245,245,241,,
1,58,"None","B",23,267,0.9288,243.7890137,0.8,245,245,240,,
1,58,"None","B",24,331,0.9668,241.4350453,0.5,243,243,237,,
1,58,"None","C",1,291,0.9141,246.6471936,0.4,247,247,244,,
1,58,"None","C",2,230,0.987,247.1492754,0.1,248,248,244,,
1,58,"None","C",3,171,0.9415,249.7836257,0,250,251,247,,
