"Run","Plate","Type","Row","Col","Size","Circularity","Brightness","Redness","Avg..Red","Avg..Blue","Avg..Green","Multi","Gene"
1,85,"None","A",1,202,0.9604,252.1782178,0.5,253,253,249,,
1,85,"None","A",2,0,0,0,0,0,0,0,,
1,85,"None","A",3,0,0,0,0,0,0,0,,
1,85,"None","A",4,0,0,0,0,0,0,0,,
1,85,"None","A",5,344,0.9477,250.8498062,1.2,253,253,246,,
1,85,"None","A",6,0,0,0,0,0,0,0,,
1,85,"None","A",7,0,0,0,0,0,0,0,,
1,85,"None","A",8,0,0,0,0,0,0,0,,
1,85,"None","A",9,0,0,0,0,0,0,0,,
1,85,"None","A",10,0,0,0,0,0,0,0,,
1,85,"None","A",11,0,0,0,0,0,0,0,,
1,85,"None","A",12,0,0,0,0,0,0,0,,
1,85,"None","A",13,0,0,0,0,0,0,0,,
1,85,"None","A",14,0,0,0,0,0,0,0,,
1,85,"None","A",15,0,0,0,0,0,0,0,,
1,85,"None","A",16,0,0,0,0,0,0,0,,
1,85,"None","A",17,0,0,0,0,0,0,0,,
1,85,"None","A",18,0,0,0,0,0,0,0,,
1,85,"None","A",19,0,0,0,0,0,0,0,,
1,85,"None","A",20,0,0,0,0,0,0,0,,
1,85,"None","A",21,0,0,0,0,0,0,0,,
1,85,"None","A",22,0,0,0,0,0,0,0,,
1,85,"None","A",23,0,0,0,0,0,0,0,,
1,85,"None","A",24,0,0,0,0,0,0,0,,
1,85,"None","B",1,0,0,0,0,0,0,0,,
1,85,"None","B",2,0,0,0,0,0,0,0,,
1,85,"None","B",3,0,0,0,0,0,0,0,,
1,85,"None","B",4,0,0,0,0,0,0,0,,
1,85,"None","B",5,0,0,0,0,0,0,0,,
1,85,"None","B",6,0,0,0,0,0,0,0,,
1,85,"None","B",7,0,0,0,0,0,0,0,,
1,85,"None","B",8,0,0,0,0,0,0,0,,
1,85,"None","B",9,0,0,0,0,0,0,0,,
1,85,"None","B",10,0,0,0,0,0,0,0,,
1,85,"None","B",11,0,0,0,0,0,0,0,,
1,85,"None","B",12,0,0,0,0,0,0,0,,
1,85,"None","B",13,0,0,0,0,0,0,0,,
1,85,"None","B",14,0,0,0,0,0,0,0,,
1,85,"None","B",15,0,0,0,0,0,0,0,,
1,85,"None","B",16,0,0,0,0,0,0,0,,
1,85,"None","B",17,0,0,0,0,0,0,0,,
1,85,"None","B",18,0,0,0,0,0,0,0,,
1,85,"None","B",19,0,0,0,0,0,0,0,,
1,85,"None","B",20,0,0,0,0,0,0,0,,
1,85,"None","B",21,0,0,0,0,0,0,0,,
1,85,"None","B",22,0,0,0,0,0,0,0,,
1,85,"None","B",23,0,0,0,0,0,0,0,,
1,85,"None","B",24,0,0,0,0,0,0,0,,
1,85,"None","C",1,0,0,0,0,0,0,0,,
1,85,"None","C",2,0,0,0,0,0,0,0,,
1,85,"None","C",3,0,0,0,0,0,0,0,,
1,85,"None","C",4,0,0,0,0,0,0,0,,
1,85,"None","C",5,0,0,0,0,0,0,0,,
1,85,"None","C",6,0,0,0,0,0,0,0,,
1,85,"None","C",7,0,0,0,0,0,0,0,,
1,85,"None","C",8,0,0,0,0,0,0,0,,
1,85,"None","C",9,0,0,0,0,0,0,0,,
1,85,"None","C",10,0,0,0,0,0,0,0,,
1,85,"None","C",11,0,0,0,0,0,0,0,,
1,85,"None","C",12,0,0,0,0,0,0,0,,
1,85,"None","C",13,0,0,0,0,0,0,0,,
1,85,"None","C",14,0,0,0,0,0,0,0,,
1,85,"None","C",15,0,0,0,0,0,0,0,,
1,85,"None","C",16,0,0,0,0,0,0,0,,
1,85,"None","C",17,0,0,0,0,0,0,0,,
1,85,"None","C",18,0,0,0,0,0,0,0,,
1,85,"None","C",19,0,0,0,0,0,0,0,,
1,85,"None","C",20,0,0,0,0,0,0,0,,
1,85,"None","C",21,0,0,0,0,0,0,0,,
1,85,"None","C",22,0,0,0,0,0,0,0,,
1,85,"None","C",23,0,0,0,0,0,0,0,,
1,85,"None","C",24,0,0,0,0,0,0,0,,
1,85,"None","D",1,0,0,0,0,0,0,0,,
1,85,"None","D",2,0,0,0,0,0,0,0,,
1,85,"None","D",3,0,0,0,0,0,0,0,,
1,85,"None","D",4,0,0,0,0,0,0,0,,
1,85,"None","D",5,0,0,0,0,0,0,0,,
1,85,"None","D",6,227,0.9119,249.8795888,1.2,252,252,244,,
1,85,"None","D",7,0,0,0,0,0,0,0,,
1,85,"None","D",8,0,0,0,0,0,0,0,,
1,85,"None","D",9,0,0,0,0,0,0,0,,
1,85,"None","D",10,0,0,0,0,0,0,0,,
1,85,"None","D",11,0,0,0,0,0,0,0,,
1,85,"None","D",12,0,0,0,0,0,0,0,,
1,85,"None","D",13,0,0,0,0,0,0,0,,
1,85,"None","D",14,0,0,0,0,0,0,0,,
1,85,"None","D",15,0,0,0,0,0,0,0,,
1,85,"None","D",16,0,0,0,0,0,0,0,,
1,85,"None","D",17,268,0.9776,250.1268657,1,252,252,245,,
1,85,"None","D",18,0,0,0,0,0,0,0,,
1,85,"None","D",19,0,0,0,0,0,0,0,,
1,85,"None","D",20,0,0,0,0,0,0,0,,
1,85,"None","D",21,733,0.9659,251.1687131,1.3,253,253,247,,
1,85,"None","D",22,0,0,0,0,0,0,0,,
1,85,"None","D",23,0,0,0,0,0,0,0,,
1,85,"None","D",24,0,0,0,0,0,0,0,,
1,85,"None","E",1,0,0,0,0,0,0,0,,
1,85,"None","E",2,0,0,0,0,0,0,0,,
1,85,"None","E",3,0,0,0,0,0,0,0,,
1,85,"None","E",4,154,0.8896,250.7683983,1.7,253,253,245,,
1,85,"None","E",5,385,0.9403,248.9454545,1.5,252,252,242,,
1,85,"None","E",6,0,0,0,0,0,0,0,,
1,85,"None","E",7,0,0,0,0,0,0,0,,
1,85,"None","E",8,0,0,0,0,0,0,0,,
1,85,"None","E",9,172,0.9419,246.5310078,0.8,248,248,242,,
1,85,"None","E",10,0,0,0,0,0,0,0,,
1,85,"None","E",11,238,0.916,251.8935574,0.9,253,253,248,,
1,85,"None","E",12,0,0,0,0,0,0,0,,
1,85,"None","E",13,0,0,0,0,0,0,0,,
1,85,"None","E",14,0,0,0,0,0,0,0,,
1,85,"None","E",15,0,0,0,0,0,0,0,,
1,85,"None","E",16,0,0,0,0,0,0,0,,
1,85,"None","E",17,0,0,0,0,0,0,0,,
1,85,"None","E",18,0,0,0,0,0,0,0,,
1,85,"None","E",19,498,0.9498,250.41834,1.1,252,252,246,,
1,85,"None","E",20,69,0.8551,247.0483092,1,249,249,242,,
1,85,"None","E",21,0,0,0,0,0,0,0,,
1,85,"None","E",22,272,0.9338,247.75,1.9,251,251,240,,
1,85,"None","E",23,0,0,0,0,0,0,0,,
1,85,"None","E",24,0,0,0,0,0,0,0,,
1,85,"None","F",1,567,0.9612,248.8395062,1.6,251,251,243,,
1,85,"None","F",2,0,0,0,0,0,0,0,,
1,85,"None","F",3,0,0,0,0,0,0,0,,
1,85,"None","F",4,0,0,0,0,0,0,0,,
1,85,"None","F",5,0,0,0,0,0,0,0,,
1,85,"None","F",6,0,0,0,0,0,0,0,,
1,85,"None","F",7,554,0.9838,250.398917,1.6,253,253,244,,
1,85,"None","F",8,0,0,0,0,0,0,0,,
1,85,"None","F",9,0,0,0,0,0,0,0,,
1,85,"None","F",10,0,0,0,0,0,0,0,,
1,85,"None","F",11,0,0,0,0,0,0,0,,
1,85,"None","F",12,0,0,0,0,0,0,0,,
1,85,"None","F",13,0,0,0,0,0,0,0,,
1,85,"None","F",14,0,0,0,0,0,0,0,,
1,85,"None","F",15,0,0,0,0,0,0,0,,
1,85,"None","F",16,0,0,0,0,0,0,0,,
1,85,"None","F",17,0,0,0,0,0,0,0,,
1,85,"None","F",18,226,0.9425,248.8510324,1.3,251,251,243,,
1,85,"None","F",19,0,0,0,0,0,0,0,,
1,85,"None","F",20,0,0,0,0,0,0,0,,
1,85,"None","F",21,0,0,0,0,0,0,0,,
1,85,"None","F",22,0,0,0,0,0,0,0,,
1,85,"None","F",23,0,0,0,0,0,0,0,,
1,85,"None","F",24,0,0,0,0,0,0,0,,
1,85,"None","G",1,0,0,0,0,0,0,0,,
1,85,"None","G",2,0,0,0,0,0,0,0,,
1,85,"None","G",3,0,0,0,0,0,0,0,,
1,85,"None","G",4,0,0,0,0,0,0,0,,
1,85,"None","G",5,0,0,0,0,0,0,0,,
1,85,"None","G",6,10,0.9,251.4,-1,251,253,248,,
1,85,"None","G",7,0,0,0,0,0,0,0,,
1,85,"None","G",8,0,0,0,0,0,0,0,,
1,85,"None","G",9,213,0.9155,250.2425665,0.8,252,252,245,,
1,85,"None","G",10,0,0,0,0,0,0,0,,
1,85,"None","G",11,0,0,0,0,0,0,0,,
1,85,"None","G",12,0,0,0,0,0,0,0,,
1,85,"None","G",13,0,0,0,0,0,0,0,,
1,85,"None","G",14,0,0,0,0,0,0,0,,
1,85,"None","G",15,0,0,0,0,0,0,0,,
1,85,"None","G",16,255,0.9529,250.2392157,1.5,253,253,243,,
1,85,"None","G",17,0,0,0,0,0,0,0,,
1,85,"None","G",18,0,0,0,0,0,0,0,,
1,85,"None","G",19,111,0.9279,251.2552553,1.3,253,253,246,,
1,85,"None","G",20,0,0,0,0,0,0,0,,
1,85,"None","G",21,0,0,0,0,0,0,0,,
1,85,"None","G",22,0,0,0,0,0,0,0,,
1,85,"None","G",23,0,0,0,0,0,0,0,,
1,85,"None","G",24,0,0,0,0,0,0,0,,
1,85,"None","H",1,0,0,0,0,0,0,0,,
1,85,"None","H",2,0,0,0,0,0,0,0,,
1,85,"None","H",3,0,0,0,0,0,0,0,,
1,85,"None","H",4,0,0,0,0,0,0,0,,
1,85,"None","H",5,0,0,0,0,0,0,0,,
1,85,"None","H",6,0,0,0,0,0,0,0,,
1,85,"None","H",7,72,0.8889,251.0787037,0.7,252,252,247,,
1,85,"None","H",8,0,0,0,0,0,0,0,,
1,85,"None","H",9,0,0,0,0,0,0,0,,
1,85,"None","H",10,0,0,0,0,0,0,0,,
1,85,"None","H",11,0,0,0,0,0,0,0,,
1,85,"None","H",12,0,0,0,0,0,0,0,,
1,85,"None","H",13,0,0,0,0,0,0,0,,
1,85,"None","H",14,0,0,0,0,0,0,0,,
1,85,"None","H",15,0,0,0,0,0,0,0,,
1,85,"None","H",16,239,0.9247,246.9511855,1.6,250,250,239,,
1,85,"None","H",17,0,0,0,0,0,0,0,,
1,85,"None","H",18,0,0,0,0,0,0,0,,
1,85,"None","H",19,0,0,0,0,0,0,0,,
1,85,"None","H",20,0,0,0,0,0,0,0,,
1,85,"None","H",21,0,0,0,0,0,0,0,,
1,85,"None","H",22,0,0,0,0,0,0,0,,
1,85,"None","H",23,173,0.9133,248.4990366,1.6,251,252,241,,
1,85,"None","H",24,0,0,0,0,0,0,0,,
1,85,"None","I",1,0,0,0,0,0,0,0,,
1,85,"None","I",2,0,0,0,0,0,0,0,,
1,85,"None","I",3,389,0.9383,251.6289632,0.9,253,253,247,,
1,85,"None","I",4,0,0,0,0,0,0,0,,
1,85,"None","I",5,0,0,0,0,0,0,0,,
1,85,"None","I",6,0,0,0,0,0,0,0,,
1,85,"None","I",7,0,0,0,0,0,0,0,,
1,85,"None","I",8,0,0,0,0,0,0,0,,
1,85,"None","I",9,0,0,0,0,0,0,0,,
1,85,"None","I",10,0,0,0,0,0,0,0,,
1,85,"None","I",11,0,0,0,0,0,0,0,,
1,85,"None","I",12,0,0,0,0,0,0,0,,
1,85,"None","I",13,0,0,0,0,0,0,0,,
1,85,"None","I",14,0,0,0,0,0,0,0,,
1,85,"None","I",15,0,0,0,0,0,0,0,,
1,85,"None","I",16,0,0,0,0,0,0,0,,
1,85,"None","I",17,0,0,0,0,0,0,0,,
1,85,"None","I",18,330,0.9727,250.4232323,1.3,253,253,245,,
1,85,"None","I",19,0,0,0,0,0,0,0,,
1,85,"None","I",20,0,0,0,0,0,0,0,,
1,85,"None","I",21,0,0,0,0,0,0,0,,
1,85,"None","I",22,0,0,0,0,0,0,0,,
1,85,"None","I",23,0,0,0,0,0,0,0,,
1,85,"None","I",24,0,0,0,0,0,0,0,,
1,85,"None","J",1,0,0,0,0,0,0,0,,
1,85,"None","J",2,0,0,0,0,0,0,0,,
1,85,"None","J",3,0,0,0,0,0,0,0,,
1,85,"None","J",4,0,0,0,0,0,0,0,,
1,85,"None","J",5,0,0,0,0,0,0,0,,
1,85,"None","J",6,0,0,0,0,0,0,0,,
1,85,"None","J",7,0,0,0,0,0,0,0,,
1,85,"None","J",8,0,0,0,0,0,0,0,,
1,85,"None","J",9,0,0,0,0,0,0,0,,
1,85,"None","J",10,293,0.9625,248.9067122,0.8,251,251,244,,
1,85,"None","J",11,415,0.9928,251.3903614,1.2,253,253,247,,
1,85,"None","J",12,0,0,0,0,0,0,0,,
1,85,"None","J",13,0,0,0,0,0,0,0,,
1,85,"None","J",14,0,0,0,0,0,0,0,,
1,85,"None","J",15,0,0,0,0,0,0,0,,
1,85,"None","J",16,0,0,0,0,0,0,0,,
1,85,"None","J",17,0,0,0,0,0,0,0,,
1,85,"None","J",18,0,0,0,0,0,0,0,,
1,85,"None","J",19,0,0,0,0,0,0,0,,
1,85,"None","J",20,0,0,0,0,0,0,0,,
1,85,"None","J",21,0,0,0,0,0,0,0,,
1,85,"None","J",22,0,0,0,0,0,0,0,,
1,85,"None","J",23,0,0,0,0,0,0,0,,
1,85,"None","J",24,0,0,0,0,0,0,0,,
1,85,"None","K",1,0,0,0,0,0,0,0,,
1,85,"None","K",2,0,0,0,0,0,0,0,,
1,85,"None","K",3,0,0,0,0,0,0,0,,
1,85,"None","K",4,0,0,0,0,0,0,0,,
1,85,"None","K",5,0,0,0,0,0,0,0,,
1,85,"None","K",6,0,0,0,0,0,0,0,,
1,85,"None","K",7,0,0,0,0,0,0,0,,
1,85,"None","K",8,0,0,0,0,0,0,0,,
1,85,"None","K",9,334,0.9521,251.8493014,0.6,253,254,247,,
1,85,"None","K",10,0,0,0,0,0,0,0,,
1,85,"None","K",11,0,0,0,0,0,0,0,,
1,85,"None","K",12,0,0,0,0,0,0,0,,
