"Run","Plate","Type","Row","Col","Size","Circularity","Brightness","Redness","Avg..Red","Avg..Blue","Avg..Green","Multi","Gene"
1,62,"None","A",1,449,0.9621,252.9250186,0.3,253,253,251,,
1,62,"None","A",2,378,0.9286,252.9091711,0.3,253,253,251,,
1,62,"None","A",3,296,0.9831,252.8457207,-0.1,253,253,251,,
1,62,"None","A",4,344,0.9593,252.9670543,0.3,253,253,251,,
1,62,"None","A",5,304,0.9539,252.8607456,0.5,253,253,251,,
1,62,"None","A",6,293,0.9386,252.8452787,0.2,253,253,251,,
1,62,"None","A",7,281,0.9715,252.8754448,0.1,253,253,251,,
1,62,"None","A",8,289,0.9481,252.8119954,0.2,253,253,251,,
1,62,"None","A",9,314,0.9395,252.9883227,0.1,253,253,251,,
1,62,"None","A",10,301,0.9568,251.9878184,0.2,252,252,250,,
1,62,"None","A",11,314,0.949,253.0753715,0.1,253,253,251,,
1,62,"None","A",12,316,0.9525,252.9599156,0.2,253,253,251,,
1,62,"None","A",13,280,0.9429,252.852381,0.3,253,253,251,,
1,62,"None","A",14,286,0.958,252.8484848,0.3,253,253,251,,
1,62,"None","A",15,342,0.9503,253,0,253,253,251,,
1,62,"None","A",16,338,0.9586,252.9595661,0.1,253,253,251,,
1,62,"None","A",17,284,0.9507,252.5692488,0.2,253,253,250,,
1,62,"None","A",18,292,0.9384,251.8002283,0.2,252,253,249,,
1,62,"None","A",19,288,0.9826,251.6793981,0.4,252,253,249,,
1,62,"None","A",20,299,0.9732,252.3846154,0.6,253,253,249,,
1,62,"None","A",21,309,0.9676,252.3322546,0.8,253,253,249,,
1,62,"None","A",22,318,0.9371,252.1603774,0.8,253,253,248,,
1,62,"None","A",23,381,0.9396,251.4374453,0.5,252,253,248,,
1,62,"None","A",24,460,0.9587,249.8927536,0.3,251,251,246,,
1,62,"None","B",1,379,0.9393,252.7581354,0.4,253,253,250,,
1,62,"None","B",2,304,0.9079,252.4364035,0.3,253,253,250,,
1,62,"None","B",3,227,0.9339,252.5638767,-0.2,252,253,251,,
1,62,"None","B",4,221,0.9412,252.7556561,0.2,253,253,251,,
