"Run","Plate","Type","Row","Col","Size","Circularity","Brightness","Redness","Avg..Red","Avg..Blue","Avg..Green","Multi","Gene"
1,70,"None","A",1,485,0.9546,252.585567,0.4,253,253,250,,
1,70,"None","A",2,389,0.964,252.5766924,0.6,253,254,249,,
1,70,"None","A",3,303,0.9571,252.5093509,0.3,253,253,249,,
1,70,"None","A",4,299,0.9498,252.6889632,0.3,253,254,250,,
1,70,"None","A",5,271,0.9446,252.4797048,0.3,253,253,250,,
1,70,"None","A",6,273,0.9634,252.7045177,0.4,253,253,250,,
1,70,"None","A",7,283,0.9399,252.5241461,0.3,253,253,250,,
1,70,"None","A",8,279,0.9462,252.4970131,0.3,253,253,250,,
1,70,"None","A",9,266,0.9436,252.7556391,0.3,253,253,250,,
1,70,"None","A",10,268,0.959,252.6430348,0.3,253,253,250,,
1,70,"None","A",11,275,0.9345,252.0145455,0.3,252,252,250,,
1,70,"None","A",12,279,0.914,252.7789725,0.2,253,253,250,,
1,70,"None","A",13,267,0.9438,252.5043695,0.2,253,253,250,,
1,70,"None","A",14,264,0.9508,252.8181818,0.4,253,253,250,,
1,70,"None","A",15,307,0.9381,252.5200869,0.3,253,253,250,,
1,70,"None","A",16,309,0.9385,251.1607335,0.3,251,252,249,,
1,70,"None","A",17,312,0.9231,252.3952991,0.5,253,253,249,,
1,70,"None","A",18,313,0.9297,252.6027689,0.6,253,253,250,,
1,70,"None","A",19,269,0.9703,252.4237918,0.9,253,253,249,,
1,70,"None","A",20,284,0.9859,251.9906103,1,253,253,248,,
1,70,"None","A",21,271,0.9336,250.4194342,1,252,252,245,,
1,70,"None","A",22,269,0.9703,247.7410161,1,249,250,243,,
1,70,"None","A",23,307,0.9544,249.7643865,1.3,252,252,244,,
1,70,"None","A",24,376,0.9415,248.9840426,1.5,251,251,244,,
1,70,"None","B",1,394,0.9645,251.6353638,0.4,252,253,248,,
1,70,"None","B",2,320,0.9281,251.3385417,0.5,252,253,248,,
1,70,"None","B",3,240,0.9792,250.9611111,0.7,252,252,247,,
1,70,"None","B",4,230,0.9435,251.3,0.3,252,252,248,,
1,70,"None","B",5,219,0.9954,252.3926941,0.5,253,253,250,,
1,70,"None","B",6,219,0.9224,252.4550989,0,253,253,250,,
1,70,"None","B",7,216,0.9907,252.4567901,0.3,253,253,250,,
1,70,"None","B",8,216,0.9722,252.1157407,0.4,253,253,249,,
1,70,"None","B",9,214,0.9626,252.4937695,0.3,253,253,250,,
1,70,"None","B",10,210,0.9,252.7031746,0.2,253,253,250,,
1,70,"None","B",11,215,0.9302,252.4930233,0.4,253,253,250,,
1,70,"None","B",12,216,0.9861,250.2006173,0.4,251,251,248,,
1,70,"None","B",13,203,0.936,252.2577997,0.5,253,253,249,,
1,70,"None","B",14,200,0.93,252.5266667,0.4,253,253,250,,
1,70,"None","B",15,225,0.9467,252.5125926,0.3,253,253,250,,
1,70,"None","B",16,224,0.9375,251.2142857,0.4,252,252,248,,
1,70,"None","B",17,242,0.9256,251.2933884,0.5,252,252,248,,
1,70,"None","B",18,243,0.9136,246.866941,0.6,248,248,243,,
1,70,"None","B",19,199,0.9397,252.1088777,0.6,253,254,248,,
1,70,"None","B",20,204,0.9216,249.5816993,0.5,251,251,245,,
1,70,"None","B",21,211,0.9479,247.600316,0.8,249,250,242,,
1,70,"None","B",22,224,0.9375,250.3139881,1.4,252,252,245,,
1,70,"None","B",23,257,0.9377,245.386511,1.4,248,247,240,,
1,70,"None","B",24,329,0.9483,247.2877406,1.7,250,249,241,,
1,70,"None","C",1,284,0.9577,248.3732394,0.8,250,250,244,,
1,70,"None","C",2,246,0.9268,248.6531165,0.4,250,250,245,,
1,70,"None","C",3,202,0.9406,252.0049505,0.3,253,253,249,,
1,70,"None","C",4,192,0.9271,252.203125,0.4,253,253,249,,
