Date,Latitude,Longitude,Country,Gear type,Vessel hour,Fishing hour
1/28/2012,-879,1324,AGO,purse_seines,13.01527778,0
1/28/2012,-4608,-6073,ARG,trawlers,1.597777778,0
1/28/2012,-4608,-6164,ARG,trawlers,0.7575,0
1/28/2012,-4608,-6166,ARG,trawlers,3.825138889,0
1/28/2012,-4608,-6585,ARG,fixed_gear,0.773611111,0
1/28/2012,-4608,-6077,ARG,trawlers,0.789027778,0
1/28/2012,-4607,-6587,ARG,fixed_gear,0.297361111,0
1/28/2012,-4606,-6072,ARG,trawlers,1.602638889,0
1/28/2012,-4605,-6076,ARG,squid_jigger,6.424861111,0
1/28/2012,-3837,-5759,ARG,trawlers,3.538194444,0
1/28/2012,-4604,-6593,ARG,fixed_gear,0.254305556,0
1/28/2012,-4604,-6594,ARG,fixed_gear,0.805833333,0
1/28/2012,-4348,-6112,ARG,trawlers,0.789444444,0
1/28/2012,-3836,-5750,ARG,trawlers,0.486944444,0
1/28/2012,-4603,-6355,ARG,trawlers,0.773888889,0
1/28/2012,-4603,-6199,ARG,trawlers,1.797222222,0
1/28/2012,-4603,-6200,ARG,trawlers,1.522361111,0
1/28/2012,-4347,-6110,ARG,trawlers,0.815,0
1/28/2012,-4347,-6354,ARG,trawlers,0.76125,0
1/28/2012,-3835,-5749,ARG,trawlers,0.86,0
1/28/2012,-4858,-6475,ARG,drifting_longlines,4.539166667,0
1/28/2012,-4602,-6200,ARG,trawlers,1.606944444,0
1/28/2012,-4602,-6355,ARG,trawlers,0.800138889,0
1/28/2012,-4602,-6074,ARG,trawlers,2.107083333,2.107083333
1/28/2012,-4602,-6131,ARG,trawlers,0.768472222,0
1/28/2012,-4346,-6111,ARG,trawlers,1.057916667,0
1/28/2012,-4601,-6128,ARG,trawlers,2.005555556,0
1/28/2012,-4601,-6199,ARG,trawlers,2.92375,0
1/28/2012,-4345,-6109,ARG,trawlers,0.784444444,0
1/28/2012,-4345,-6354,ARG,trawlers,0.375972222,0
1/28/2012,-4600,-6244,ARG,trawlers,1.878472222,0
1/28/2012,-4344,-6080,ARG,trawlers,1.959444444,0
1/28/2012,-4088,-5912,ARG,trawlers,1.133611111,0
1/28/2012,-4598,-6244,ARG,trawlers,0.79625,0
1/28/2012,-4598,-6381,ARG,trawlers,0.952777778,0
1/28/2012,-4086,-5921,ARG,trawlers,0.7625,0
1/28/2012,-4085,-5921,ARG,trawlers,4.54875,0
1/28/2012,-4596,-6199,ARG,trawlers,0.838888889,0
1/28/2012,-4340,-6407,ARG,trawlers,0.779166667,0
1/28/2012,-4338,-6408,ARG,trawlers,0.291944444,0
1/28/2012,-4082,-5836,ARG,trawlers,1.995555556,0
