Date,Latitude,Longitude,Country,Gear type,Vessel hour,Fishing hour
1/12/2012,-3840,-5781,ARG,trawlers,0.797222222,0
1/12/2012,-3839,-5780,ARG,trawlers,10.32666667,0
1/12/2012,-4093,-5994,ARG,trawlers,11.13111111,0
1/12/2012,-5628,-6656,ARG,drifting_longlines,9.147222222,0
1/12/2012,-4604,-6606,ARG,fixed_gear,1.614027778,0
1/12/2012,-4092,-5994,ARG,trawlers,0.015277778,0
1/12/2012,-4092,-5993,ARG,trawlers,0.381944444,0
1/12/2012,-4603,-6608,ARG,fixed_gear,1.9775,0
1/12/2012,-4603,-6601,ARG,fixed_gear,8.791388889,0
1/12/2012,-4603,-6604,ARG,fixed_gear,9.109583333,0
1/12/2012,-4091,-6493,ARG,trawlers,1.186111111,0
1/12/2012,-4600,-6610,ARG,fixed_gear,0.408472222,0
1/12/2012,-4599,-6610,ARG,fixed_gear,0.005833333,0
1/12/2012,-4599,-6611,ARG,fixed_gear,1.170694444,0
1/12/2012,-4086,-5886,ARG,trawlers,1.205138889,0
1/12/2012,-3829,-5760,ARG,trawlers,1.199861111,0
1/12/2012,-3827,-5757,ARG,trawlers,1.592916667,0
1/12/2012,-4081,-5983,ARG,trawlers,1.187361111,0
1/12/2012,-4080,-5882,ARG,trawlers,0.387638889,0
1/12/2012,-4080,-6489,ARG,trawlers,12.49472222,0
1/12/2012,-4079,-5881,ARG,trawlers,0.4425,0
1/12/2012,-3823,-5754,ARG,trawlers,0.8225,0
1/12/2012,-4589,-6744,ARG,trawlers,9.064583333,0
1/12/2012,-4587,-6735,ARG,trawlers,0.430416667,0
1/12/2012,-4587,-6734,ARG,trawlers,1.177916667,0
1/12/2012,-4586,-6667,ARG,trawlers,11.09513889,0
1/12/2012,-4074,-6491,ARG,trawlers,1.623472222,0
1/12/2012,-3818,-5749,ARG,trawlers,8.142083333,0
1/12/2012,-4073,-5877,ARG,trawlers,9.033333333,0
1/12/2012,-4073,-6494,ARG,trawlers,19.8,0
1/12/2012,-4579,-6068,ARG,trawlers,9.566527778,0
1/12/2012,-4579,-6069,ARG,trawlers,1.616944444,0
1/12/2012,-4579,-6070,ARG,trawlers,12.70152778,0
1/12/2012,-4579,-6063,ARG,trawlers,9.166111111,0
1/12/2012,-4067,-5971,ARG,trawlers,9.099722222,0
1/12/2012,-4067,-5979,ARG,trawlers,0.833472222,0
1/12/2012,-4066,-5979,ARG,trawlers,0.779861111,0
1/12/2012,-3809,-5747,ARG,trawlers,0.781666667,0
1/12/2012,-4320,-5946,ARG,trawlers,0.779305556,0
1/12/2012,-4320,-5945,ARG,trawlers,0.01375,0
1/12/2012,-3808,-5747,ARG,trawlers,7.535277778,0
1/12/2012,-4575,-6673,ARG,fixed_gear,0.424861111,0
1/12/2012,-4575,-6674,ARG,fixed_gear,9.109166667,0
1/12/2012,-4575,-6664,ARG,fixed_gear,1.551111111,0
1/12/2012,-4575,-6665,ARG,fixed_gear,0.444722222,0
1/12/2012,-4319,-5945,ARG,trawlers,0.058611111,0
1/12/2012,-4319,-5944,ARG,trawlers,0.025,0
1/12/2012,-4574,-6662,ARG,fixed_gear,1.609722222,0
1/12/2012,-4318,-5944,ARG,trawlers,0.772083333,0
1/12/2012,-3805,-5754,ARG,trawlers,112.8305556,0
1/12/2012,-3805,-5753,ARG,trawlers,9.074861111,0
1/12/2012,-3805,-5754,ARG,drifting_longlines,55.54625,0
1/12/2012,-4572,-6661,ARG,fixed_gear,1.630694444,0
1/12/2012,-3804,-5753,ARG,trawlers,15.05819444,0
1/12/2012,-4570,-6663,ARG,fixed_gear,0.799861111,0
1/12/2012,-4570,-6664,ARG,fixed_gear,9.067916667,0
1/12/2012,-4056,-5959,ARG,trawlers,1.633333333,0
1/12/2012,-4049,-5963,ARG,trawlers,8.309861111,0
1/12/2012,-4299,-5924,ARG,trawlers,8.283194444,0
1/12/2012,-4032,-5937,ARG,trawlers,11.74472222,0
1/12/2012,-4541,-6532,ARG,drifting_longlines,9.950416667,0
1/12/2012,-4540,-6532,ARG,drifting_longlines,0.775138889,0
1/12/2012,-4539,-6185,ARG,trawlers,1.594305556,0
1/12/2012,-4538,-6060,ARG,squid_jigger,13.49986111,13.49986111
1/12/2012,-4538,-6056,ARG,squid_jigger,1.975277778,1.975277778
1/12/2012,-4532,-6183,ARG,trawlers,1.59875,0
1/12/2012,-4274,-6503,ARG,trawlers,22.27527778,0
1/12/2012,-4529,-6177,ARG,trawlers,9.079166667,0
1/12/2012,-4525,-6162,ARG,trawlers,9.140555556,0
1/12/2012,-4523,-6185,ARG,trawlers,1.161944444,0
1/12/2012,-4522,-6179,ARG,trawlers,0.369305556,0
1/12/2012,-4521,-6180,ARG,trawlers,0.419166667,0
1/12/2012,-4776,-6591,ARG,drifting_longlines,35.34513889,0
1/12/2012,-4776,-6592,ARG,trawlers,81.43458333,0
1/12/2012,-4776,-6592,ARG,drifting_longlines,23.85555556,0
1/12/2012,-4776,-6592,ARG,fixed_gear,32.18041667,0
1/12/2012,-4776,-6591,ARG,fixed_gear,32.95277778,0
1/12/2012,-4776,-6592,ARG,squid_jigger,24.28194444,0
1/12/2012,-4520,-6145,ARG,trawlers,0.814305556,0
1/12/2012,-4520,-6144,ARG,trawlers,0.798611111,0
1/12/2012,-4519,-6169,ARG,trawlers,0.370833333,0
1/12/2012,-4519,-6182,ARG,trawlers,0.843194444,0
1/12/2012,-4519,-6168,ARG,trawlers,0.811527778,0
1/12/2012,-4518,-6182,ARG,trawlers,8.32875,0
1/12/2012,-4517,-6184,ARG,trawlers,0.364027778,0
1/12/2012,-4516,-6184,ARG,trawlers,0.4375,0
1/12/2012,-4515,-6184,ARG,trawlers,9.153194444,0
1/12/2012,-4515,-6183,ARG,trawlers,0.392638889,0
1/12/2012,-4514,-6531,ARG,drifting_longlines,1.945138889,0
1/12/2012,-4514,-6148,ARG,trawlers,1.588611111,0
1/12/2012,-4514,-6181,ARG,trawlers,0.810833333,0
1/12/2012,-4513,-6182,ARG,trawlers,0.369861111,0
1/12/2012,-4513,-6181,ARG,trawlers,0.025138889,0
1/12/2012,-4513,-6164,ARG,trawlers,0.062638889,0
1/12/2012,-4513,-6163,ARG,trawlers,0.767361111,0
1/12/2012,-4512,-6165,ARG,trawlers,0.737361111,0
1/12/2012,-4512,-6164,ARG,trawlers,0.027638889,0
1/12/2012,-4512,-6180,ARG,trawlers,0.429027778,0
1/12/2012,-4512,-6179,ARG,trawlers,9.138888889,0
1/12/2012,-4767,-6281,ARG,trawlers,9.527916667,0
1/12/2012,-4511,-6176,ARG,trawlers,0.401527778,0
1/12/2012,-4511,-6175,ARG,trawlers,0.4275,0
1/12/2012,-4766,-6281,ARG,trawlers,0.429027778,0
1/12/2012,-4510,-6138,ARG,trawlers,0.776388889,0
1/12/2012,-4510,-6139,ARG,trawlers,0.828194444,0
1/12/2012,-4510,-6166,ARG,trawlers,9.040277778,0
1/12/2012,-4509,-6135,ARG,trawlers,9.885138889,0
1/12/2012,-4508,-6200,ARG,trawlers,9.933888889,9.933888889
1/12/2012,-4504,-6128,ARG,trawlers,9.100555556,0
1/12/2012,-4758,-6279,ARG,trawlers,1.139583333,0
1/12/2012,-4502,-6160,ARG,trawlers,0.044305556,0
1/12/2012,-4502,-6178,ARG,trawlers,8.354861111,0
1/12/2012,-4502,-6175,ARG,trawlers,9.067638889,0
1/12/2012,-4502,-6158,ARG,trawlers,0.763055556,0
1/12/2012,-4502,-6176,ARG,trawlers,0.760277778,0
1/12/2012,-4502,-6159,ARG,trawlers,0.031805556,0
1/12/2012,-4502,-6177,ARG,trawlers,0.0525,0
