Date,Latitude,Longitude,Country,Gear type,Vessel hour,Fishing hour
1/26/2012,-879,1324,AGO,purse_seines,12.53527778,0
1/26/2012,-861,1326,AGO,purse_seines,0.639166667,0
1/26/2012,-860,1326,AGO,purse_seines,0.056805556,0
1/26/2012,-858,1326,AGO,purse_seines,0.208194444,0
1/26/2012,-849,1325,AGO,purse_seines,0.249027778,0
1/26/2012,-847,1325,AGO,purse_seines,5.962361111,0
1/26/2012,-4096,-6000,ARG,trawlers,0.796944444,0
1/26/2012,-3840,-5760,ARG,drifting_longlines,0.791111111,0
1/26/2012,-5631,-6405,ARG,drifting_longlines,0.77875,0
1/26/2012,-5631,-6403,ARG,drifting_longlines,2.565416667,0
1/26/2012,-4351,-5952,ARG,trawlers,1.587222222,0
1/26/2012,-3839,-5760,ARG,drifting_longlines,0.988055556,0
1/26/2012,-3839,-5760,ARG,trawlers,6.47625,0
1/26/2012,-4350,-5946,ARG,trawlers,0.804305556,0
1/26/2012,-3838,-5751,ARG,trawlers,0.766666667,0
1/26/2012,-4349,-5946,ARG,trawlers,0.78,0
1/26/2012,-3837,-5722,ARG,trawlers,0.776805556,0
1/26/2012,-4092,-5862,ARG,squid_jigger,5.325,0
1/26/2012,-3836,-5722,ARG,trawlers,0.417083333,0
1/26/2012,-4091,-5856,ARG,squid_jigger,3.376805556,0
1/26/2012,-4090,-5852,ARG,trawlers,1.198472222,0
1/26/2012,-3834,-5754,ARG,squid_jigger,3.234027778,0
1/26/2012,-3832,-5751,ARG,trawlers,4.57125,0
1/26/2012,-3832,-5746,ARG,trawlers,0.766666667,0
1/26/2012,-4599,-6629,ARG,fixed_gear,2.380972222,0
1/26/2012,-3831,-5745,ARG,trawlers,0.49625,0
1/26/2012,-3831,-5750,ARG,trawlers,0.770833333,0
1/26/2012,-3317,-5840,ARG,trawlers,1.829583333,0
1/26/2012,-4340,-5940,ARG,trawlers,2.570833333,0
1/26/2012,-4337,-5958,ARG,trawlers,4.965555556,0
1/26/2012,-4080,-6489,ARG,trawlers,46.85375,0
1/26/2012,-3824,-5755,ARG,drifting_longlines,1.761527778,0
1/26/2012,-4335,-5957,ARG,trawlers,0.749305556,0
1/26/2012,-4334,-6028,ARG,trawlers,0.822222222,0
1/26/2012,-4078,-5982,ARG,trawlers,6.089583333,0
1/26/2012,-3822,-5714,ARG,trawlers,2.394444444,0
1/26/2012,-3310,-5823,ARG,trawlers,1.622777778,0
1/26/2012,-4333,-6026,ARG,trawlers,0.7625,0
1/26/2012,-4076,-5847,ARG,trawlers,0.479444444,0
1/26/2012,-4076,-5966,ARG,trawlers,5.286805556,0
1/26/2012,-4331,-5937,ARG,trawlers,0.817777778,0
1/26/2012,-4075,-5796,ARG,trawlers,4.17625,0
1/26/2012,-3819,-5749,ARG,drifting_longlines,1.965833333,0
1/26/2012,-3819,-5743,ARG,trawlers,2.115277778,0
1/26/2012,-4330,-5937,ARG,trawlers,0.790555556,0
1/26/2012,-4330,-5940,ARG,trawlers,5.299583333,0
1/26/2012,-4074,-5847,ARG,trawlers,2.449444444,0
1/26/2012,-3818,-5754,ARG,trawlers,1.988472222,0
1/26/2012,-4073,-6494,ARG,trawlers,8.6775,0
1/26/2012,-3816,-5752,ARG,trawlers,0.76875,0
1/26/2012,-4071,-5976,ARG,trawlers,6.0275,0
1/26/2012,-3815,-5747,ARG,trawlers,3.315138889,0
1/26/2012,-4326,-5938,ARG,trawlers,1.601944444,0
1/26/2012,-4325,-5936,ARG,trawlers,0.779583333,0
1/26/2012,-4325,-5935,ARG,trawlers,1.770138889,0
1/26/2012,-4069,-5857,ARG,trawlers,2.422361111,0
1/26/2012,-5602,-6263,ARG,drifting_longlines,3.287361111,0
1/26/2012,-4834,-6607,ARG,trawlers,4.57375,0
1/26/2012,-3810,-5742,ARG,trawlers,0.4525,0
1/26/2012,-4833,-6605,ARG,trawlers,0.08875,0
1/26/2012,-4577,-6675,ARG,fixed_gear,1.221388889,0
1/26/2012,-4321,-5928,ARG,trawlers,4.905972222,0
1/26/2012,-4065,-5970,ARG,trawlers,0.790555556,0
1/26/2012,-3809,-5745,ARG,trawlers,0.766805556,0
1/26/2012,-4576,-6677,ARG,fixed_gear,1.624861111,0
1/26/2012,-4064,-5791,ARG,trawlers,1.212361111,0
1/26/2012,-3808,-5749,ARG,trawlers,7.024722222,0
1/26/2012,-3808,-5746,ARG,trawlers,0.330555556,0
1/26/2012,-4831,-6604,ARG,trawlers,1.256527778,0
1/26/2012,-4063,-5791,ARG,trawlers,0.37125,0
1/26/2012,-4062,-6137,ARG,trawlers,2.0575,0
1/26/2012,-4317,-5928,ARG,trawlers,0.49625,0
1/26/2012,-4317,-5927,ARG,trawlers,0.795972222,0
1/26/2012,-3805,-5754,ARG,drifting_longlines,44.76347222,0
1/26/2012,-3805,-5745,ARG,trawlers,0.927222222,0
1/26/2012,-3805,-5754,ARG,squid_jigger,4.946111111,0
1/26/2012,-3805,-5754,ARG,trawlers,379.675,0
1/26/2012,-4316,-5926,ARG,trawlers,0.742916667,0
1/26/2012,-4316,-5925,ARG,trawlers,4.830694444,0
1/26/2012,-4316,-5927,ARG,trawlers,1.032222222,0
1/26/2012,-3804,-5753,ARG,drifting_longlines,4.764027778,0
1/26/2012,-4571,-6675,ARG,fixed_gear,0.512916667,0
1/26/2012,-3803,-5752,ARG,trawlers,5.686805556,0
1/26/2012,-5594,-6220,ARG,drifting_longlines,1.557222222,0
1/26/2012,-4570,-6675,ARG,fixed_gear,5.369444444,0
1/26/2012,-4314,-5922,ARG,trawlers,2.512222222,0
1/26/2012,-3290,-5812,ARG,trawlers,2.919305556,0
