Date,Latitude,Longitude,Country,Gear type,Vessel hour,Fishing hour
1/23/2012,-879,1324,AGO,purse_seines,15.21263889,0
1/23/2012,-4608,-6168,ARG,trawlers,0.387777778,0
1/23/2012,-4608,-6207,ARG,trawlers,0.802638889,0
1/23/2012,-4608,-6029,ARG,trawlers,5.389444444,0
1/23/2012,-4352,-6084,ARG,trawlers,0.387222222,0
1/23/2012,-4096,-5895,ARG,trawlers,5.198194444,0
1/23/2012,-5630,-6542,ARG,drifting_longlines,4.125555556,0
1/23/2012,-4350,-6323,ARG,squid_jigger,6.524861111,0
1/23/2012,-4094,-6023,ARG,trawlers,6.528611111,0
1/23/2012,-4093,-5795,ARG,trawlers,0.43375,0
1/23/2012,-4092,-5794,ARG,trawlers,4.523472222,0
1/23/2012,-4603,-6184,ARG,trawlers,0.791666667,0
1/23/2012,-4347,-6090,ARG,trawlers,2.38125,0
1/23/2012,-3835,-5710,ARG,trawlers,2.588333333,0
1/23/2012,-3578,-5568,ARG,trawlers,5.317222222,0
1/23/2012,-4601,-6068,ARG,trawlers,0.791666667,0
1/23/2012,-4600,-6641,ARG,fixed_gear,1.184861111,0
1/23/2012,-4599,-6068,ARG,trawlers,2.83625,0
1/23/2012,-4598,-6642,ARG,fixed_gear,0.833194444,0
1/23/2012,-3574,-5564,ARG,trawlers,6.485138889,0
1/23/2012,-4597,-6643,ARG,fixed_gear,0.733611111,0
1/23/2012,-4597,-6644,ARG,fixed_gear,1.216944444,0
1/23/2012,-4341,-6076,ARG,trawlers,0.423055556,0
1/23/2012,-4596,-6164,ARG,trawlers,0.349027778,0
1/23/2012,-4596,-6643,ARG,fixed_gear,4.546666667,0
1/23/2012,-4340,-6075,ARG,trawlers,4.570277778,0
1/23/2012,-3828,-5758,ARG,trawlers,0.619722222,0
1/23/2012,-3572,-5673,ARG,trawlers,4.533333333,0
1/23/2012,-5619,-6517,ARG,drifting_longlines,0.790833333,0
1/23/2012,-4851,-6342,ARG,trawlers,0.7925,0
1/23/2012,-4595,-6652,ARG,fixed_gear,4.539583333,0
1/23/2012,-4595,-6163,ARG,trawlers,0.052916667,0
1/23/2012,-4339,-6392,ARG,trawlers,0.827638889,0
1/23/2012,-4083,-6022,ARG,trawlers,5.320833333,0
1/23/2012,-5618,-6516,ARG,drifting_longlines,0.775,0
1/23/2012,-4594,-6163,ARG,trawlers,0.836111111,0
1/23/2012,-4338,-6393,ARG,trawlers,0.104444444,0
1/23/2012,-4338,-5934,ARG,trawlers,11.02472222,0
1/23/2012,-3570,-5673,ARG,trawlers,0.4025,0
1/23/2012,-4849,-6336,ARG,trawlers,2.582777778,0
1/23/2012,-4849,-6341,ARG,trawlers,0.820555556,0
1/23/2012,-4080,-6489,ARG,trawlers,44.46236111,0
1/23/2012,-4335,-6395,ARG,trawlers,0.744583333,0
1/23/2012,-4846,-6327,ARG,trawlers,1.548472222,0
1/23/2012,-4590,-6182,ARG,trawlers,0.529305556,0
1/23/2012,-4590,-6163,ARG,trawlers,0.783333333,0
1/23/2012,-4334,-6351,ARG,squid_jigger,6.874722222,0
1/23/2012,-3822,-5753,ARG,trawlers,0.731944444,0
1/23/2012,-4845,-6335,ARG,trawlers,0.813888889,0
