Date,Latitude,Longitude,Country,Gear type,Vessel hour,Fishing hour
1/30/2012,-4608,-6060,ARG,trawlers,0.757916667,0
1/30/2012,-4608,-6059,ARG,trawlers,3.801388889,0
1/30/2012,-3840,-5744,ARG,trawlers,5.274583333,0
1/30/2012,-3840,-5761,ARG,trawlers,0.18625,0
1/30/2012,-3840,-5762,ARG,trawlers,0.634583333,0
1/30/2012,-4351,-6037,ARG,trawlers,1.608888889,0
1/30/2012,-4606,-6597,ARG,fixed_gear,3.804861111,3.804861111
1/30/2012,-4606,-6598,ARG,fixed_gear,0.772222222,0.772222222
1/30/2012,-4606,-6602,ARG,fixed_gear,1.601527778,1.601527778
1/30/2012,-4605,-6061,ARG,trawlers,0.796388889,0
1/30/2012,-4605,-6607,ARG,fixed_gear,1.620138889,1.620138889
1/30/2012,-4605,-6046,ARG,trawlers,3.511111111,0
1/30/2012,-4605,-6606,ARG,fixed_gear,1.353472222,1.353472222
1/30/2012,-4604,-6609,ARG,fixed_gear,1.597638889,1.597638889
1/30/2012,-4604,-6061,ARG,trawlers,0.814305556,0
1/30/2012,-4348,-6109,ARG,trawlers,3.790277778,0
1/30/2012,-4603,-6607,ARG,fixed_gear,0.752638889,0.752638889
1/30/2012,-4603,-6071,ARG,trawlers,4.574722222,0
1/30/2012,-4603,-6608,ARG,fixed_gear,1.609027778,1.609027778
1/30/2012,-4603,-6070,ARG,trawlers,1.543055556,0
1/30/2012,-4603,-6065,ARG,trawlers,2.144444444,0
1/30/2012,-4347,-6108,ARG,trawlers,0.7875,0
1/30/2012,-3835,-5758,ARG,trawlers,0.170833333,0
1/30/2012,-4602,-6609,ARG,fixed_gear,1.592638889,1.592638889
1/30/2012,-4602,-6607,ARG,fixed_gear,0.821388889,0.821388889
1/30/2012,-4602,-6069,ARG,trawlers,2.209861111,0
1/30/2012,-4090,-6192,ARG,trawlers,0.791805556,0
1/30/2012,-3834,-5757,ARG,trawlers,0.777777778,0
1/30/2012,-3834,-5758,ARG,trawlers,0.008333333,0
1/30/2012,-4601,-6066,ARG,trawlers,2.337638889,0
1/30/2012,-4089,-6191,ARG,trawlers,0.621666667,0
1/30/2012,-4600,-6623,ARG,fixed_gear,0.816805556,0
1/30/2012,-4600,-6617,ARG,fixed_gear,0.759305556,0
1/30/2012,-4600,-6616,ARG,fixed_gear,1.613333333,0
1/30/2012,-4600,-6624,ARG,fixed_gear,2.676527778,0
1/30/2012,-4600,-6615,ARG,fixed_gear,1.332638889,0
1/30/2012,-4600,-6618,ARG,fixed_gear,0.818333333,0
1/30/2012,-4599,-6624,ARG,fixed_gear,0.788888889,0
1/30/2012,-4599,-6155,ARG,trawlers,1.593194444,0
1/30/2012,-4599,-6065,ARG,trawlers,2.377777778,0
1/30/2012,-4598,-6632,ARG,fixed_gear,0.605138889,0
1/30/2012,-4598,-6633,ARG,fixed_gear,1.548333333,0
1/30/2012,-4597,-6065,ARG,trawlers,4.534166667,0
1/30/2012,-4597,-6632,ARG,fixed_gear,0.823611111,0
1/30/2012,-4341,-6048,ARG,fixed_gear,4.507361111,0
1/30/2012,-4596,-6065,ARG,trawlers,2.680138889,0
1/30/2012,-4596,-6064,ARG,trawlers,2.871666667,0
1/30/2012,-4084,-6493,ARG,trawlers,5.274583333,0
1/30/2012,-4595,-6063,ARG,trawlers,1.36875,0
1/30/2012,-4595,-6061,ARG,trawlers,1.588333333,0
1/30/2012,-4595,-6072,ARG,squid_jigger,6.11625,0
1/30/2012,-4594,-6632,ARG,fixed_gear,4.547361111,0
1/30/2012,-4594,-6635,ARG,fixed_gear,4.57375,0
1/30/2012,-4594,-6071,ARG,squid_jigger,2.164027778,0
1/30/2012,-5105,-6477,ARG,trawlers,0.778055556,0
1/30/2012,-4593,-6068,ARG,squid_jigger,2.178888889,0
1/30/2012,-4593,-6060,ARG,trawlers,1.609583333,0
1/30/2012,-5104,-6478,ARG,trawlers,0.765833333,0
1/30/2012,-4592,-6060,ARG,trawlers,1.616944444,0
1/30/2012,-4592,-6067,ARG,squid_jigger,1.627916667,0
1/30/2012,-4080,-6489,ARG,trawlers,84.57194444,0
1/30/2012,-4591,-6067,ARG,squid_jigger,1.591527778,0
1/30/2012,-4590,-6635,ARG,fixed_gear,0.766666667,0
