sorafenib,sorafenib,sorafenib,sorafenib,sorafenib,BIX01254,BIX01254,BIX01254,BIX01254,BIX01254
sorafenib,sorafenib,sorafenib,sorafenib,sorafenib,BIX01254,BIX01254,BIX01254,BIX01254,BIX01254
sorafenib,sorafenib,sorafenib,sorafenib,sorafenib,BIX01254,BIX01254,BIX01254,BIX01254,BIX01254
sorafenib,sorafenib,sorafenib,sorafenib,sorafenib,BIX01254,BIX01254,BIX01254,BIX01254,BIX01254
sorafenib,sorafenib,sorafenib,sorafenib,sorafenib,BIX01254,BIX01254,BIX01254,BIX01254,BIX01254
sorafenib,sorafenib,sorafenib,sorafenib,sorafenib,BIX01254,BIX01254,BIX01254,BIX01254,BIX01254
